DATETIME,price
1995-12-08 23:00:00,62.15625
1995-12-11 23:00:00,62.421875
1995-12-12 23:00:00,62.234375
1995-12-13 23:00:00,62.625
1995-12-14 23:00:00,62.171875
1995-12-15 23:00:00,61.8125
1995-12-18 23:00:00,60.625
1995-12-19 23:00:00,61.265625
1995-12-20 23:00:00,60.671875
1995-12-21 23:00:00,60.984375
1995-12-22 23:00:00,61.203125
1995-12-26 23:00:00,61.5
1995-12-27 23:00:00,61.46875
1995-12-28 23:00:00,61.40625
1995-12-29 23:00:00,61.484375
1996-01-02 23:00:00,62.140625
1996-01-03 23:00:00,62.3125
1996-01-04 23:00:00,61.71875
1996-01-05 23:00:00,61.59375
1996-01-08 23:00:00,61.828125
1996-01-09 23:00:00,60.765625
1996-01-10 23:00:00,59.96875
1996-01-11 23:00:00,60.328125
1996-01-12 23:00:00,60.234375
1996-01-15 23:00:00,60.109375
1996-01-16 23:00:00,60.84375
1996-01-17 23:00:00,60.65625
1996-01-18 23:00:00,60.859375
1996-01-19 23:00:00,61.265625
1996-01-22 23:00:00,61.28125
1996-01-23 23:00:00,61.421875
1996-01-24 23:00:00,61.921875
1996-01-25 23:00:00,61.703125
1996-01-26 23:00:00,62.234375
1996-01-29 23:00:00,62.484375
1996-01-30 23:00:00,63.015625
1996-01-31 23:00:00,63.671875
1996-02-01 23:00:00,63.90625
1996-02-02 23:00:00,63.640625
1996-02-05 23:00:00,64.15625
1996-02-06 23:00:00,64.765625
1996-02-07 23:00:00,65.140625
1996-02-08 23:00:00,65.84375
1996-02-09 23:00:00,65.828125
1996-02-12 23:00:00,66.328125
1996-02-13 23:00:00,66.1875
1996-02-14 23:00:00,65.609375
1996-02-15 23:00:00,65.203125
1996-02-16 23:00:00,64.9375
1996-02-20 23:00:00,64.296875
1996-02-21 23:00:00,65.09375
1996-02-22 23:00:00,66.125
1996-02-23 23:00:00,65.9375
1996-02-26 23:00:00,65
1996-02-27 23:00:00,64.796875
1996-02-28 23:00:00,64.5
1996-02-29 23:00:00,63.875
1996-03-01 23:00:00,64.890625
1996-03-04 23:00:00,65.265625
1996-03-05 23:00:00,65.875
1996-03-06 23:00:00,65.296875
